date_heure_inventaire,services,types_de_lits_disponibles,nbre_lits_dispos,equipements_disponibles
2018-12-05 08:00:00,Chirurgie_Cardio,Lit Standard,10,ECG
2018-12-05 08:00:00,Neurochirurgie,Lit Standard,13,Scanner
2018-12-05 08:00:00,Psychiatrie,Lit Standard,7,Indisponible
2018-12-05 08:00:00,Gyneco_Obstetrique,Lit Standard,9,Ventilateur Respiratoire
2018-12-05 08:00:00,Urgences,Brancard,8,IRM
2018-12-06 08:00:00,Cardiologie,Lit Standard,11,Moniteur Multiparametrique
2018-12-06 08:00:00,Neurologie,Lit Standard,13,Scanner
2018-12-06 08:00:00,Pneumologie,Lit Standard,15,Ventilateur Respiratoire
2018-12-06 08:00:00,Infectieux,Lit Standard,2,Moniteur Multiparametrique
2018-12-06 08:00:00,Geriatrie,Lit Standard,13,Echo-Doppler
2018-12-06 08:00:00,Medecine_Interne,Lit Standard,15,IRM
2018-12-06 08:00:00,Chirurgie_Ortho,Lit Standard,8,IRM
2018-12-06 08:00:00,Chirurgie_Viscerale,Lit Standard,19,Scanner
2018-12-06 08:00:00,Chirurgie_Cardio,Lit Standard,8,Echo-Doppler
2018-12-06 08:00:00,Neurochirurgie,Lit Standard,12,ECG
2018-12-06 08:00:00,Psychiatrie,Lit Standard,5,Ventilateur Respiratoire
2018-12-06 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Radio Standard
2018-12-06 08:00:00,Urgences,Brancard,7,IRM
2018-12-07 08:00:00,Cardiologie,Lit Standard,13,Chariot Urgence
2018-12-07 08:00:00,Neurologie,Lit Standard,13,Ventilateur Respiratoire
2018-12-07 08:00:00,Pneumologie,Lit Standard,8,Scanner
2018-12-07 08:00:00,Infectieux,Lit Standard,11,IRM
2018-12-07 08:00:00,Geriatrie,Lit Standard,28,IRM
2018-12-07 08:00:00,Medecine_Interne,Lit Standard,8,Radio Standard
2018-12-07 08:00:00,Chirurgie_Ortho,Lit Standard,10,IRM
2018-12-07 08:00:00,Chirurgie_Viscerale,Lit Standard,22,Ventilateur Respiratoire
2018-12-07 08:00:00,Chirurgie_Cardio,Lit Standard,4,Chariot Urgence
2018-12-07 08:00:00,Neurochirurgie,Lit Standard,11,ECG
2018-12-07 08:00:00,Psychiatrie,Lit Standard,3,Ventilateur Respiratoire
2018-12-07 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Scanner
2018-12-07 08:00:00,Urgences,Brancard,11,Moniteur Multiparametrique
2018-12-08 08:00:00,Cardiologie,Lit Standard,18,ECG
2018-12-08 08:00:00,Neurologie,Lit Standard,5,Moniteur Multiparametrique
2018-12-08 08:00:00,Pneumologie,Lit Standard,4,Scanner
2018-12-08 08:00:00,Infectieux,Lit Standard,8,Scanner
2018-12-08 08:00:00,Geriatrie,Lit Standard,23,Echo-Doppler
2018-12-08 08:00:00,Medecine_Interne,Lit Standard,16,Radio Standard
2018-12-08 08:00:00,Chirurgie_Ortho,Lit Standard,29,Radio Standard
2018-12-08 08:00:00,Chirurgie_Viscerale,Lit Standard,15,Moniteur Multiparametrique
2018-12-08 08:00:00,Chirurgie_Cardio,Lit Standard,6,ECG
2018-12-08 08:00:00,Neurochirurgie,Lit Standard,13,Scanner
2018-12-08 08:00:00,Psychiatrie,Lit Standard,7,Radio Standard
2018-12-08 08:00:00,Gyneco_Obstetrique,Lit Standard,5,IRM
2018-12-08 08:00:00,Urgences,Brancard,5,Scanner
2018-12-09 08:00:00,Cardiologie,Lit Standard,11,Moniteur Multiparametrique
2018-12-09 08:00:00,Neurologie,Lit Standard,7,Radio Standard
2018-12-09 08:00:00,Pneumologie,Lit Standard,11,Moniteur Multiparametrique
2018-12-09 08:00:00,Infectieux,Lit Standard,4,IRM
2018-12-09 08:00:00,Geriatrie,Lit Standard,13,Chariot Urgence
2018-12-09 08:00:00,Medecine_Interne,Lit Standard,24,Moniteur Multiparametrique
2018-12-09 08:00:00,Chirurgie_Ortho,Lit Standard,12,Chariot Urgence
2018-12-09 08:00:00,Chirurgie_Viscerale,Lit Standard,15,Ventilateur Respiratoire
2018-12-09 08:00:00,Chirurgie_Cardio,Lit Standard,15,Ventilateur Respiratoire
2018-12-09 08:00:00,Neurochirurgie,Lit Standard,16,Moniteur Multiparametrique
2018-12-09 08:00:00,Psychiatrie,Lit Standard,15,Scanner
2018-12-09 08:00:00,Gyneco_Obstetrique,Lit Standard,6,Ventilateur Respiratoire
2018-12-09 08:00:00,Urgences,Brancard,12,Moniteur Multiparametrique
2018-12-10 08:00:00,Cardiologie,Lit Standard,19,Ventilateur Respiratoire
2018-12-10 08:00:00,Neurologie,Lit Standard,4,Scanner
2018-12-10 08:00:00,Pneumologie,Lit Standard,14,Chariot Urgence
2018-12-10 08:00:00,Infectieux,Lit Standard,6,Radio Standard
2018-12-10 08:00:00,Geriatrie,Lit Standard,24,Moniteur Multiparametrique
2018-12-10 08:00:00,Medecine_Interne,Lit Standard,16,Moniteur Multiparametrique
2018-12-10 08:00:00,Chirurgie_Ortho,Lit Standard,23,Echo-Doppler
2018-12-10 08:00:00,Chirurgie_Viscerale,Lit Standard,9,ECG
2018-12-10 08:00:00,Chirurgie_Cardio,Lit Standard,3,Scanner
2018-12-10 08:00:00,Neurochirurgie,Lit Standard,8,Ventilateur Respiratoire
2018-12-10 08:00:00,Psychiatrie,Lit Standard,15,Chariot Urgence
2018-12-10 08:00:00,Gyneco_Obstetrique,Lit Standard,3,IRM
2018-12-10 08:00:00,Urgences,Brancard,15,Chariot Urgence
2018-12-11 08:00:00,Cardiologie,Lit Standard,21,Chariot Urgence
2018-12-11 08:00:00,Neurologie,Lit Standard,4,ECG
2018-12-11 08:00:00,Pneumologie,Lit Standard,10,Echo-Doppler
2018-12-11 08:00:00,Infectieux,Lit Standard,6,Moniteur Multiparametrique
2018-12-11 08:00:00,Geriatrie,Lit Standard,19,IRM
2018-12-11 08:00:00,Medecine_Interne,Lit Standard,20,IRM
2018-12-11 08:00:00,Chirurgie_Ortho,Lit Standard,12,Radio Standard
2018-12-11 08:00:00,Chirurgie_Viscerale,Lit Standard,6,Ventilateur Respiratoire
2018-12-11 08:00:00,Chirurgie_Cardio,Lit Standard,5,ECG
2018-12-11 08:00:00,Neurochirurgie,Lit Standard,3,Scanner
2018-12-11 08:00:00,Psychiatrie,Lit Standard,3,Chariot Urgence
2018-12-11 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Moniteur Multiparametrique
2018-12-11 08:00:00,Urgences,Brancard,9,Ventilateur Respiratoire
2018-12-12 08:00:00,Cardiologie,Lit Standard,12,Chariot Urgence
2018-12-12 08:00:00,Neurologie,Lit Standard,7,ECG
2018-12-12 08:00:00,Pneumologie,Lit Standard,9,Echo-Doppler
2018-12-12 08:00:00,Infectieux,Lit Standard,5,Radio Standard
2018-12-12 08:00:00,Geriatrie,Lit Standard,7,IRM
2018-12-12 08:00:00,Medecine_Interne,Lit Standard,11,Echo-Doppler
2018-12-12 08:00:00,Chirurgie_Ortho,Lit Standard,16,ECG
2018-12-12 08:00:00,Chirurgie_Viscerale,Lit Standard,13,Scanner
2018-12-12 08:00:00,Chirurgie_Cardio,Lit Standard,5,Ventilateur Respiratoire
2018-12-12 08:00:00,Neurochirurgie,Lit Standard,11,Radio Standard
2018-12-12 08:00:00,Psychiatrie,Lit Standard,7,Chariot Urgence
2018-12-12 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Echo-Doppler
2018-12-12 08:00:00,Urgences,Brancard,10,Ventilateur Respiratoire
2018-12-13 08:00:00,Cardiologie,Lit Standard,6,Radio Standard
2018-12-13 08:00:00,Neurologie,Lit Standard,15,ECG
2018-12-13 08:00:00,Pneumologie,Lit Standard,6,Scanner
2018-12-13 08:00:00,Infectieux,Lit Standard,8,Scanner
2018-12-13 08:00:00,Geriatrie,Lit Standard,20,Scanner
2018-12-13 08:00:00,Medecine_Interne,Lit Standard,14,Ventilateur Respiratoire
2018-12-13 08:00:00,Chirurgie_Ortho,Lit Standard,26,ECG
2018-12-13 08:00:00,Chirurgie_Viscerale,Lit Standard,17,Echo-Doppler
2018-12-13 08:00:00,Chirurgie_Cardio,Lit Standard,4,Echo-Doppler
2018-12-13 08:00:00,Neurochirurgie,Lit Standard,13,Radio Standard
2018-12-13 08:00:00,Psychiatrie,Lit Standard,17,Scanner
2018-12-13 08:00:00,Gyneco_Obstetrique,Lit Standard,2,Echo-Doppler
2018-12-13 08:00:00,Urgences,Brancard,10,Echo-Doppler
2018-12-14 08:00:00,Cardiologie,Lit Standard,5,Ventilateur Respiratoire
2018-12-14 08:00:00,Neurologie,Lit Standard,19,Radio Standard
2018-12-14 08:00:00,Pneumologie,Lit Standard,11,IRM
2018-12-14 08:00:00,Infectieux,Lit Standard,9,IRM
2018-12-14 08:00:00,Geriatrie,Lit Standard,18,Chariot Urgence
2018-12-14 08:00:00,Medecine_Interne,Lit Standard,20,Ventilateur Respiratoire
2018-12-14 08:00:00,Chirurgie_Ortho,Lit Standard,8,Indisponible
2018-12-14 08:00:00,Chirurgie_Viscerale,Lit Standard,11,Moniteur Multiparametrique
2018-12-14 08:00:00,Chirurgie_Cardio,Lit Standard,10,ECG
2018-12-14 08:00:00,Neurochirurgie,Lit Standard,16,ECG
2018-12-14 08:00:00,Psychiatrie,Lit Standard,7,Scanner
2018-12-14 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Chariot Urgence
2018-12-14 08:00:00,Urgences,Brancard,8,ECG
2018-12-15 08:00:00,Cardiologie,Lit Standard,9,Chariot Urgence
2018-12-15 08:00:00,Neurologie,Lit Standard,21,Chariot Urgence
2018-12-15 08:00:00,Pneumologie,Lit Standard,4,Radio Standard
2018-12-15 08:00:00,Infectieux,Lit Standard,12,Echo-Doppler
2018-12-15 08:00:00,Geriatrie,Lit Standard,7,Ventilateur Respiratoire
2018-12-15 08:00:00,Medecine_Interne,Lit Standard,6,Echo-Doppler
2018-12-15 08:00:00,Chirurgie_Ortho,Lit Standard,12,Radio Standard
2018-12-15 08:00:00,Chirurgie_Viscerale,Lit Standard,16,Scanner
2018-12-15 08:00:00,Chirurgie_Cardio,Lit Standard,12,ECG
2018-12-15 08:00:00,Neurochirurgie,Lit Standard,6,Moniteur Multiparametrique
2018-12-15 08:00:00,Psychiatrie,Lit Standard,7,Ventilateur Respiratoire
2018-12-15 08:00:00,Gyneco_Obstetrique,Lit Standard,6,Echo-Doppler
2018-12-15 08:00:00,Urgences,Brancard,8,Chariot Urgence
2018-12-16 08:00:00,Cardiologie,Lit Standard,22,Moniteur Multiparametrique
2018-12-16 08:00:00,Neurologie,Lit Standard,9,ECG
2018-12-16 08:00:00,Pneumologie,Lit Standard,4,Moniteur Multiparametrique
2018-12-16 08:00:00,Infectieux,Lit Standard,7,Scanner
2018-12-16 08:00:00,Geriatrie,Lit Standard,7,IRM
2018-12-16 08:00:00,Medecine_Interne,Lit Standard,23,Ventilateur Respiratoire
2018-12-16 08:00:00,Chirurgie_Ortho,Lit Standard,20,Echo-Doppler
2018-12-16 08:00:00,Chirurgie_Viscerale,Lit Standard,16,Moniteur Multiparametrique
2018-12-16 08:00:00,Chirurgie_Cardio,Lit Standard,14,Chariot Urgence
2018-12-16 08:00:00,Neurochirurgie,Lit Standard,8,Echo-Doppler
2018-12-16 08:00:00,Psychiatrie,Lit Standard,11,Ventilateur Respiratoire
2018-12-16 08:00:00,Gyneco_Obstetrique,Lit Standard,6,ECG
2018-12-16 08:00:00,Urgences,Brancard,3,Chariot Urgence
2018-12-17 08:00:00,Cardiologie,Lit Standard,9,ECG
2018-12-17 08:00:00,Neurologie,Lit Standard,20,Echo-Doppler
2018-12-17 08:00:00,Pneumologie,Lit Standard,5,Moniteur Multiparametrique
2018-12-17 08:00:00,Infectieux,Lit Standard,11,Chariot Urgence
2018-12-17 08:00:00,Geriatrie,Lit Standard,13,ECG
2018-12-17 08:00:00,Medecine_Interne,Lit Standard,16,Radio Standard
2018-12-17 08:00:00,Chirurgie_Ortho,Lit Standard,10,Ventilateur Respiratoire
2018-12-17 08:00:00,Chirurgie_Viscerale,Lit Standard,8,Indisponible
2018-12-17 08:00:00,Chirurgie_Cardio,Lit Standard,11,Scanner
2018-12-17 08:00:00,Neurochirurgie,Lit Standard,7,Scanner
2018-12-17 08:00:00,Psychiatrie,Lit Standard,7,Chariot Urgence
2018-12-17 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Chariot Urgence
2018-12-17 08:00:00,Urgences,Brancard,13,Indisponible
2018-12-18 08:00:00,Cardiologie,Lit Standard,17,Chariot Urgence
2018-12-18 08:00:00,Neurologie,Lit Standard,5,Radio Standard
2018-12-18 08:00:00,Pneumologie,Lit Standard,9,ECG
2018-12-18 08:00:00,Infectieux,Lit Standard,9,IRM
2018-12-18 08:00:00,Geriatrie,Lit Standard,12,IRM
2018-12-18 08:00:00,Medecine_Interne,Lit Standard,7,Indisponible
2018-12-18 08:00:00,Chirurgie_Ortho,Lit Standard,23,Chariot Urgence
2018-12-18 08:00:00,Chirurgie_Viscerale,Lit Standard,6,IRM
2018-12-18 08:00:00,Chirurgie_Cardio,Lit Standard,9,ECG
2018-12-18 08:00:00,Neurochirurgie,Lit Standard,13,Chariot Urgence
2018-12-18 08:00:00,Psychiatrie,Lit Standard,9,Echo-Doppler
2018-12-18 08:00:00,Gyneco_Obstetrique,Lit Standard,4,Echo-Doppler
2018-12-18 08:00:00,Urgences,Brancard,12,Moniteur Multiparametrique
2018-12-19 08:00:00,Cardiologie,Lit Standard,13,Ventilateur Respiratoire
2018-12-19 08:00:00,Neurologie,Lit Standard,6,Scanner
2018-12-19 08:00:00,Pneumologie,Lit Standard,13,Echo-Doppler
2018-12-19 08:00:00,Infectieux,Lit Standard,12,Radio Standard
2018-12-19 08:00:00,Geriatrie,Lit Standard,26,ECG
2018-12-19 08:00:00,Medecine_Interne,Lit Standard,25,Scanner
2018-12-19 08:00:00,Chirurgie_Ortho,Lit Standard,16,Radio Standard
2018-12-19 08:00:00,Chirurgie_Viscerale,Lit Standard,9,ECG
2018-12-19 08:00:00,Chirurgie_Cardio,Lit Standard,15,Radio Standard
2018-12-19 08:00:00,Neurochirurgie,Lit Standard,13,ECG
2018-12-19 08:00:00,Psychiatrie,Lit Standard,15,Indisponible
2018-12-19 08:00:00,Gyneco_Obstetrique,Lit Standard,3,Radio Standard
2018-12-19 08:00:00,Urgences,Brancard,12,Chariot Urgence
2018-12-20 08:00:00,Cardiologie,Lit Standard,21,Ventilateur Respiratoire
2018-12-20 08:00:00,Neurologie,Lit Standard,21,Ventilateur Respiratoire
2018-12-20 08:00:00,Pneumologie,Lit Standard,7,Scanner
2018-12-20 08:00:00,Infectieux,Lit Standard,12,ECG
2018-12-20 08:00:00,Geriatrie,Lit Standard,15,Echo-Doppler
2018-12-20 08:00:00,Medecine_Interne,Lit Standard,19,Chariot Urgence
2018-12-20 08:00:00,Chirurgie_Ortho,Lit Standard,12,Scanner
2018-12-20 08:00:00,Chirurgie_Viscerale,Lit Standard,18,ECG
2018-12-20 08:00:00,Chirurgie_Cardio,Lit Standard,9,Moniteur Multiparametrique
2018-12-20 08:00:00,Neurochirurgie,Lit Standard,3,Scanner
2018-12-20 08:00:00,Psychiatrie,Lit Standard,4,Ventilateur Respiratoire
2018-12-20 08:00:00,Gyneco_Obstetrique,Lit Standard,7,ECG
2018-12-20 08:00:00,Urgences,Brancard,7,Moniteur Multiparametrique
2018-12-21 08:00:00,Cardiologie,Lit Standard,21,IRM
2018-12-21 08:00:00,Neurologie,Lit Standard,21,Ventilateur Respiratoire
2018-12-21 08:00:00,Pneumologie,Lit Standard,5,IRM
2018-12-21 08:00:00,Infectieux,Lit Standard,3,Scanner
2018-12-21 08:00:00,Geriatrie,Lit Standard,22,Radio Standard
2018-12-21 08:00:00,Medecine_Interne,Lit Standard,23,IRM
2018-12-21 08:00:00,Chirurgie_Ortho,Lit Standard,18,Ventilateur Respiratoire
2018-12-21 08:00:00,Chirurgie_Viscerale,Lit Standard,15,Echo-Doppler
2018-12-21 08:00:00,Chirurgie_Cardio,Lit Standard,13,Radio Standard
2018-12-21 08:00:00,Neurochirurgie,Lit Standard,16,Chariot Urgence
2018-12-21 08:00:00,Psychiatrie,Lit Standard,16,ECG
2018-12-21 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Chariot Urgence
2018-12-21 08:00:00,Urgences,Brancard,11,Radio Standard
2018-12-22 08:00:00,Cardiologie,Lit Standard,5,Echo-Doppler
2018-12-22 08:00:00,Neurologie,Lit Standard,5,Ventilateur Respiratoire
2018-12-22 08:00:00,Pneumologie,Lit Standard,10,IRM
2018-12-22 08:00:00,Infectieux,Lit Standard,11,IRM
2018-12-22 08:00:00,Geriatrie,Lit Standard,16,Moniteur Multiparametrique
2018-12-22 08:00:00,Medecine_Interne,Lit Standard,18,Scanner
2018-12-22 08:00:00,Chirurgie_Ortho,Lit Standard,20,Ventilateur Respiratoire
2018-12-22 08:00:00,Chirurgie_Viscerale,Lit Standard,23,Chariot Urgence
2018-12-22 08:00:00,Chirurgie_Cardio,Lit Standard,13,Echo-Doppler
2018-12-22 08:00:00,Neurochirurgie,Lit Standard,11,Echo-Doppler
2018-12-22 08:00:00,Psychiatrie,Lit Standard,11,Echo-Doppler
2018-12-22 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Indisponible
2018-12-22 08:00:00,Urgences,Brancard,14,ECG
2018-12-23 08:00:00,Cardiologie,Lit Standard,8,Indisponible
2018-12-23 08:00:00,Neurologie,Lit Standard,16,Moniteur Multiparametrique
2018-12-23 08:00:00,Pneumologie,Lit Standard,5,Ventilateur Respiratoire
2018-12-23 08:00:00,Infectieux,Lit Standard,8,Moniteur Multiparametrique
2018-12-23 08:00:00,Geriatrie,Lit Standard,24,Scanner
2018-12-23 08:00:00,Medecine_Interne,Lit Standard,8,Moniteur Multiparametrique
2018-12-23 08:00:00,Chirurgie_Ortho,Lit Standard,9,Echo-Doppler
2018-12-23 08:00:00,Chirurgie_Viscerale,Lit Standard,13,Moniteur Multiparametrique
2018-12-23 08:00:00,Chirurgie_Cardio,Lit Standard,7,IRM
2018-12-23 08:00:00,Neurochirurgie,Lit Standard,9,Radio Standard
2018-12-23 08:00:00,Psychiatrie,Lit Standard,3,Chariot Urgence
2018-12-23 08:00:00,Gyneco_Obstetrique,Lit Standard,6,Echo-Doppler
2018-12-23 08:00:00,Urgences,Brancard,3,Radio Standard
2018-12-24 08:00:00,Cardiologie,Lit Standard,16,Scanner
2018-12-24 08:00:00,Neurologie,Lit Standard,8,Moniteur Multiparametrique
2018-12-24 08:00:00,Pneumologie,Lit Standard,13,IRM
2018-12-24 08:00:00,Infectieux,Lit Standard,12,IRM
2018-12-24 08:00:00,Geriatrie,Lit Standard,8,ECG
2018-12-24 08:00:00,Medecine_Interne,Lit Standard,16,Echo-Doppler
2018-12-24 08:00:00,Chirurgie_Ortho,Lit Standard,7,Chariot Urgence
2018-12-24 08:00:00,Chirurgie_Viscerale,Lit Standard,16,Scanner
2018-12-24 08:00:00,Chirurgie_Cardio,Lit Standard,4,Moniteur Multiparametrique
2018-12-24 08:00:00,Neurochirurgie,Lit Standard,14,Chariot Urgence
2018-12-24 08:00:00,Psychiatrie,Lit Standard,4,Radio Standard
2018-12-24 08:00:00,Gyneco_Obstetrique,Lit Standard,6,Moniteur Multiparametrique
2018-12-24 08:00:00,Urgences,Brancard,15,Ventilateur Respiratoire
2018-12-25 08:00:00,Cardiologie,Lit Standard,5,Moniteur Multiparametrique
2018-12-25 08:00:00,Neurologie,Lit Standard,6,ECG
2018-12-25 08:00:00,Pneumologie,Lit Standard,10,Radio Standard
2018-12-25 08:00:00,Infectieux,Lit Standard,5,Echo-Doppler
2018-12-25 08:00:00,Geriatrie,Lit Standard,14,Echo-Doppler
2018-12-25 08:00:00,Medecine_Interne,Lit Standard,11,Ventilateur Respiratoire
2018-12-25 08:00:00,Chirurgie_Ortho,Lit Standard,23,IRM
2018-12-25 08:00:00,Chirurgie_Viscerale,Lit Standard,22,Echo-Doppler
2018-12-25 08:00:00,Chirurgie_Cardio,Lit Standard,3,Moniteur Multiparametrique
2018-12-25 08:00:00,Neurochirurgie,Lit Standard,10,Moniteur Multiparametrique
2018-12-25 08:00:00,Psychiatrie,Lit Standard,4,ECG
2018-12-25 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Scanner
2018-12-25 08:00:00,Urgences,Brancard,7,Radio Standard
2018-12-26 08:00:00,Cardiologie,Lit Standard,15,Chariot Urgence
2018-12-26 08:00:00,Neurologie,Lit Standard,4,ECG
2018-12-26 08:00:00,Pneumologie,Lit Standard,11,Echo-Doppler
2018-12-26 08:00:00,Infectieux,Lit Standard,7,IRM
2018-12-26 08:00:00,Geriatrie,Lit Standard,8,Indisponible
2018-12-26 08:00:00,Medecine_Interne,Lit Standard,13,IRM
2018-12-26 08:00:00,Chirurgie_Ortho,Lit Standard,11,Moniteur Multiparametrique
2018-12-26 08:00:00,Chirurgie_Viscerale,Lit Standard,11,IRM
2018-12-26 08:00:00,Chirurgie_Cardio,Lit Standard,4,Moniteur Multiparametrique
2018-12-26 08:00:00,Neurochirurgie,Lit Standard,4,Radio Standard
2018-12-26 08:00:00,Psychiatrie,Lit Standard,12,Moniteur Multiparametrique
2018-12-26 08:00:00,Gyneco_Obstetrique,Lit Standard,3,IRM
2018-12-26 08:00:00,Urgences,Brancard,4,IRM
2018-12-27 08:00:00,Cardiologie,Lit Standard,9,IRM
2018-12-27 08:00:00,Neurologie,Lit Standard,3,Scanner
2018-12-27 08:00:00,Pneumologie,Lit Standard,15,Radio Standard
2018-12-27 08:00:00,Infectieux,Lit Standard,3,ECG
2018-12-27 08:00:00,Geriatrie,Lit Standard,15,Ventilateur Respiratoire
2018-12-27 08:00:00,Medecine_Interne,Lit Standard,9,Scanner
2018-12-27 08:00:00,Chirurgie_Ortho,Lit Standard,5,Moniteur Multiparametrique
2018-12-27 08:00:00,Chirurgie_Viscerale,Lit Standard,7,Echo-Doppler
2018-12-27 08:00:00,Chirurgie_Cardio,Lit Standard,5,ECG
2018-12-27 08:00:00,Neurochirurgie,Lit Standard,6,IRM
2018-12-27 08:00:00,Psychiatrie,Lit Standard,13,Chariot Urgence
2018-12-27 08:00:00,Gyneco_Obstetrique,Lit Standard,4,Scanner
2018-12-27 08:00:00,Urgences,Brancard,12,Radio Standard
2018-12-28 08:00:00,Cardiologie,Lit Standard,17,Radio Standard
2018-12-28 08:00:00,Neurologie,Lit Standard,5,Ventilateur Respiratoire
2018-12-28 08:00:00,Pneumologie,Lit Standard,8,Echo-Doppler
2018-12-28 08:00:00,Infectieux,Lit Standard,9,ECG
2018-12-28 08:00:00,Geriatrie,Lit Standard,18,ECG
2018-12-28 08:00:00,Medecine_Interne,Lit Standard,7,Scanner
2018-12-28 08:00:00,Chirurgie_Ortho,Lit Standard,9,Ventilateur Respiratoire
2018-12-28 08:00:00,Chirurgie_Viscerale,Lit Standard,23,ECG
2018-12-28 08:00:00,Chirurgie_Cardio,Lit Standard,14,Chariot Urgence
2018-12-28 08:00:00,Neurochirurgie,Lit Standard,6,IRM
2018-12-28 08:00:00,Psychiatrie,Lit Standard,16,IRM
2018-12-28 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Indisponible
2018-12-28 08:00:00,Urgences,Brancard,8,Radio Standard
2018-12-29 08:00:00,Cardiologie,Lit Standard,8,IRM
2018-12-29 08:00:00,Neurologie,Lit Standard,11,Ventilateur Respiratoire
2018-12-29 08:00:00,Pneumologie,Lit Standard,15,Moniteur Multiparametrique
2018-12-29 08:00:00,Infectieux,Lit Standard,5,Scanner
2018-12-29 08:00:00,Geriatrie,Lit Standard,22,Moniteur Multiparametrique
2018-12-29 08:00:00,Medecine_Interne,Lit Standard,7,Chariot Urgence
2018-12-29 08:00:00,Chirurgie_Ortho,Lit Standard,8,Echo-Doppler
2018-12-29 08:00:00,Chirurgie_Viscerale,Lit Standard,14,Scanner
2018-12-29 08:00:00,Chirurgie_Cardio,Lit Standard,5,Moniteur Multiparametrique
2018-12-29 08:00:00,Neurochirurgie,Lit Standard,16,Ventilateur Respiratoire
2018-12-29 08:00:00,Psychiatrie,Lit Standard,18,Moniteur Multiparametrique
2018-12-29 08:00:00,Gyneco_Obstetrique,Lit Standard,4,Moniteur Multiparametrique
2018-12-29 08:00:00,Urgences,Brancard,15,Ventilateur Respiratoire
2018-12-30 08:00:00,Cardiologie,Lit Standard,17,Scanner
2018-12-30 08:00:00,Neurologie,Lit Standard,8,Moniteur Multiparametrique
2018-12-30 08:00:00,Pneumologie,Lit Standard,14,Chariot Urgence
2018-12-30 08:00:00,Infectieux,Lit Standard,5,Chariot Urgence
2018-12-30 08:00:00,Geriatrie,Lit Standard,12,Chariot Urgence
2018-12-30 08:00:00,Medecine_Interne,Lit Standard,23,Chariot Urgence
2018-12-30 08:00:00,Chirurgie_Ortho,Lit Standard,28,Radio Standard
2018-12-30 08:00:00,Chirurgie_Viscerale,Lit Standard,9,Moniteur Multiparametrique
2018-12-30 08:00:00,Chirurgie_Cardio,Lit Standard,14,Ventilateur Respiratoire
2018-12-30 08:00:00,Neurochirurgie,Lit Standard,12,Radio Standard
2018-12-30 08:00:00,Psychiatrie,Lit Standard,10,Echo-Doppler
2018-12-30 08:00:00,Gyneco_Obstetrique,Lit Standard,5,IRM
2018-12-30 08:00:00,Urgences,Brancard,8,Chariot Urgence
2018-12-31 08:00:00,Cardiologie,Lit Standard,13,Radio Standard
2018-12-31 08:00:00,Neurologie,Lit Standard,7,Chariot Urgence
2018-12-31 08:00:00,Pneumologie,Lit Standard,10,Chariot Urgence
2018-12-31 08:00:00,Infectieux,Lit Standard,4,ECG
2018-12-31 08:00:00,Geriatrie,Lit Standard,28,Echo-Doppler
2018-12-31 08:00:00,Medecine_Interne,Lit Standard,22,Ventilateur Respiratoire
2018-12-31 08:00:00,Chirurgie_Ortho,Lit Standard,27,Moniteur Multiparametrique
2018-12-31 08:00:00,Chirurgie_Viscerale,Lit Standard,19,IRM
2018-12-31 08:00:00,Chirurgie_Cardio,Lit Standard,10,Echo-Doppler
2018-12-31 08:00:00,Neurochirurgie,Lit Standard,7,Moniteur Multiparametrique
2018-12-31 08:00:00,Psychiatrie,Lit Standard,9,Moniteur Multiparametrique
2018-12-31 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Chariot Urgence
2018-12-31 08:00:00,Urgences,Brancard,3,Scanner
2019-01-01 08:00:00,Cardiologie,Lit Standard,7,Chariot Urgence
2019-01-01 08:00:00,Neurologie,Lit Standard,15,Scanner
2019-01-01 08:00:00,Pneumologie,Lit Standard,6,Echo-Doppler
2019-01-01 08:00:00,Infectieux,Lit Standard,7,ECG
2019-01-01 08:00:00,Geriatrie,Lit Standard,12,Moniteur Multiparametrique
2019-01-01 08:00:00,Medecine_Interne,Lit Standard,22,Chariot Urgence
2019-01-01 08:00:00,Chirurgie_Ortho,Lit Standard,9,Radio Standard
2019-01-01 08:00:00,Chirurgie_Viscerale,Lit Standard,15,Indisponible
