date,nb_patients,jour_semaine,weekend,mois,hiver,patients_hier,effectif_present,taux_absenteisme,nbre_lits_dispos,panne_materiel
2023-04-29,262,5,1,4,0,272.0,309,0.20923076923076925,111,1
2023-04-30,258,6,1,4,0,262.0,304,0.22153846153846152,154,0
2023-05-01,313,0,0,5,0,258.0,301,0.22307692307692306,177,0
2023-05-02,304,1,0,5,0,313.0,308,0.22692307692307695,156,0
2023-05-03,283,2,0,5,0,304.0,304,0.21461538461538462,152,0
2023-05-04,297,3,0,5,0,283.0,295,0.22653846153846152,136,0
2023-05-05,262,4,0,5,0,297.0,300,0.22115384615384615,172,1
2023-05-06,289,5,1,5,0,262.0,305,0.215,169,0
2023-05-07,231,6,1,5,0,289.0,307,0.22076923076923077,187,0
2023-05-08,272,0,0,5,0,231.0,302,0.23423076923076921,185,0
2023-05-09,267,1,0,5,0,272.0,303,0.20961538461538462,138,0
2023-05-10,286,2,0,5,0,267.0,304,0.22846153846153847,147,0
2023-05-11,267,3,0,5,0,286.0,308,0.21807692307692308,143,1
2023-05-12,241,4,0,5,0,267.0,304,0.22192307692307695,158,0
2023-05-13,279,5,1,5,0,241.0,305,0.22230769230769232,159,1
2023-05-14,209,6,1,5,0,279.0,307,0.20961538461538462,149,1
2023-05-15,313,0,0,5,0,209.0,299,0.23038461538461538,151,0
2023-05-16,253,1,0,5,0,313.0,307,0.21653846153846154,155,0
2023-05-17,252,2,0,5,0,253.0,305,0.22153846153846152,143,0
2023-05-18,255,3,0,5,0,252.0,300,0.2323076923076923,135,1
2023-05-19,293,4,0,5,0,255.0,302,0.2246153846153846,160,0
2023-05-20,289,5,1,5,0,293.0,301,0.22153846153846152,158,0
2023-05-21,241,6,1,5,0,289.0,308,0.22807692307692307,173,0
2023-05-22,285,0,0,5,0,241.0,309,0.2119230769230769,167,0
2023-05-23,280,1,0,5,0,285.0,308,0.21807692307692308,145,0
2023-05-24,252,2,0,5,0,280.0,296,0.23346153846153847,147,1
2023-05-25,211,3,0,5,0,252.0,308,0.2126923076923077,152,0
2023-05-26,281,4,0,5,0,211.0,300,0.23153846153846155,160,0
2023-05-27,258,5,1,5,0,281.0,310,0.21038461538461536,126,1
2023-05-28,221,6,1,5,0,258.0,301,0.22692307692307695,136,1
2023-05-29,303,0,0,5,0,221.0,308,0.21307692307692308,122,0
2023-05-30,252,1,0,5,0,303.0,302,0.22730769230769232,162,0
2023-05-31,258,2,0,5,0,252.0,306,0.2153846153846154,160,0
2023-06-01,280,3,0,6,0,258.0,307,0.21115384615384616,185,0
2023-06-02,286,4,0,6,0,280.0,307,0.22615384615384615,137,0
2023-06-03,258,5,1,6,0,286.0,306,0.22076923076923077,139,0
2023-06-04,208,6,1,6,0,258.0,311,0.20923076923076925,137,0
2023-06-05,286,0,0,6,0,208.0,298,0.23115384615384615,142,0
2023-06-06,260,1,0,6,0,286.0,303,0.21769230769230768,173,0
2023-06-07,270,2,0,6,0,260.0,307,0.21769230769230768,140,0
2023-06-08,276,3,0,6,0,270.0,309,0.2126923076923077,163,1
2023-06-09,252,4,0,6,0,276.0,303,0.2253846153846154,130,1
2023-06-10,279,5,1,6,0,252.0,302,0.22115384615384615,176,0
2023-06-11,224,6,1,6,0,279.0,307,0.2226923076923077,169,1
2023-06-12,302,0,0,6,0,224.0,301,0.2173076923076923,141,0
2023-06-13,278,1,0,6,0,302.0,303,0.23038461538461538,155,0
2023-06-14,248,2,0,6,0,278.0,306,0.22153846153846152,140,0
2023-06-15,256,3,0,6,0,248.0,301,0.2330769230769231,127,0
2023-06-16,253,4,0,6,0,256.0,308,0.21692307692307694,149,0
2023-06-17,257,5,1,6,0,253.0,300,0.23038461538461538,140,0
2023-06-18,234,6,1,6,0,257.0,307,0.21307692307692308,145,0
2023-06-19,314,0,0,6,0,234.0,301,0.22423076923076923,142,0
2023-06-20,259,1,0,6,0,314.0,309,0.21115384615384616,149,1
2023-06-21,276,2,0,6,0,259.0,304,0.23038461538461538,124,0
2023-06-22,258,3,0,6,0,276.0,295,0.24192307692307694,165,0
2023-06-23,277,4,0,6,0,258.0,309,0.21846153846153846,159,1
2023-06-24,273,5,1,6,0,277.0,311,0.215,184,1
2023-06-25,236,6,1,6,0,273.0,293,0.24076923076923076,173,1
2023-06-26,333,0,0,6,0,236.0,311,0.21346153846153845,168,1
2023-06-27,262,1,0,6,0,333.0,305,0.2196153846153846,111,0
2023-06-28,265,2,0,6,0,262.0,307,0.21384615384615385,151,0
2023-06-29,268,3,0,6,0,265.0,304,0.215,155,1
2023-06-30,280,4,0,6,0,268.0,288,0.24076923076923076,169,1
2023-07-01,261,5,1,7,0,280.0,301,0.23038461538461538,133,1
2023-07-02,222,6,1,7,0,261.0,304,0.2296153846153846,164,0
2023-07-03,311,0,0,7,0,222.0,303,0.22076923076923077,139,0
2023-07-04,239,1,0,7,0,311.0,312,0.21576923076923077,123,0
2023-07-05,255,2,0,7,0,239.0,299,0.22653846153846152,159,0
2023-07-06,256,3,0,7,0,255.0,298,0.2246153846153846,131,1
2023-07-07,251,4,0,7,0,256.0,304,0.23461538461538461,131,0
2023-07-08,253,5,1,7,0,251.0,305,0.2226923076923077,148,1
2023-07-09,244,6,1,7,0,253.0,308,0.21538461538461537,156,1
2023-07-10,323,0,0,7,0,244.0,307,0.22576923076923078,129,1
2023-07-11,238,1,0,7,0,323.0,310,0.21846153846153846,179,1
2023-07-12,275,2,0,7,0,238.0,302,0.23153846153846155,155,0
2023-07-13,266,3,0,7,0,275.0,306,0.22,165,0
2023-07-14,252,4,0,7,0,266.0,311,0.21038461538461536,130,0
2023-07-15,278,5,1,7,0,252.0,308,0.21807692307692308,140,0
2023-07-16,187,6,1,7,0,278.0,301,0.2323076923076923,112,0
2023-07-17,316,0,0,7,0,187.0,309,0.20846153846153845,136,0
2023-07-18,276,1,0,7,0,316.0,303,0.22884615384615387,181,0
2023-07-19,277,2,0,7,0,276.0,303,0.22230769230769232,148,0
2023-07-20,242,3,0,7,0,277.0,308,0.21384615384615382,162,0
2023-07-21,255,4,0,7,0,242.0,305,0.21038461538461536,137,0
2023-07-22,252,5,1,7,0,255.0,303,0.22076923076923077,111,1
2023-07-23,214,6,1,7,0,252.0,303,0.2234615384615385,148,0
2023-07-24,325,0,0,7,0,214.0,304,0.22307692307692306,175,0
2023-07-25,233,1,0,7,0,325.0,304,0.2253846153846154,197,0
2023-07-26,274,2,0,7,0,233.0,307,0.21807692307692308,146,1
2023-07-27,254,3,0,7,0,274.0,309,0.21653846153846154,128,0
2023-07-28,244,4,0,7,0,254.0,306,0.21384615384615385,175,1
2023-07-29,258,5,1,7,0,244.0,308,0.22115384615384615,146,1
2023-07-30,221,6,1,7,0,258.0,308,0.21423076923076925,144,0
2023-07-31,300,0,0,7,0,221.0,302,0.2234615384615385,146,1
2023-08-01,272,1,0,8,0,300.0,295,0.2353846153846154,122,1
2023-08-02,265,2,0,8,0,272.0,303,0.22653846153846155,157,1
2023-08-03,273,3,0,8,0,265.0,308,0.21923076923076923,157,0
2023-08-04,268,4,0,8,0,273.0,305,0.22,154,0
2023-08-05,300,5,1,8,0,268.0,303,0.21884615384615386,134,1
2023-08-06,219,6,1,8,0,300.0,309,0.21846153846153846,167,1
2023-08-07,298,0,0,8,0,219.0,302,0.2253846153846154,183,0
2023-08-08,262,1,0,8,0,298.0,309,0.22076923076923077,139,0
2023-08-09,295,2,0,8,0,262.0,305,0.21384615384615385,147,0
2023-08-10,278,3,0,8,0,295.0,308,0.21384615384615385,160,1
2023-08-11,280,4,0,8,0,278.0,307,0.21115384615384616,111,1
2023-08-12,271,5,1,8,0,280.0,305,0.215,143,1
2023-08-13,203,6,1,8,0,271.0,312,0.20692307692307693,142,1
2023-08-14,291,0,0,8,0,203.0,308,0.2126923076923077,142,1
2023-08-15,282,1,0,8,0,291.0,307,0.21038461538461536,167,1
2023-08-16,254,2,0,8,0,282.0,302,0.2276923076923077,145,1
2023-08-17,280,3,0,8,0,254.0,311,0.21153846153846154,171,0
2023-08-18,287,4,0,8,0,280.0,307,0.22615384615384615,144,0
2023-08-19,260,5,1,8,0,287.0,306,0.22115384615384615,142,0
2023-08-20,240,6,1,8,0,260.0,301,0.21923076923076923,175,0
2023-08-21,294,0,0,8,0,240.0,300,0.22115384615384615,134,1
2023-08-22,247,1,0,8,0,294.0,302,0.23769230769230767,125,1
2023-08-23,277,2,0,8,0,247.0,309,0.2196153846153846,163,0
2023-08-24,275,3,0,8,0,277.0,297,0.23038461538461538,145,0
2023-08-25,259,4,0,8,0,275.0,307,0.2169230769230769,139,0
2023-08-26,245,5,1,8,0,259.0,306,0.21884615384615386,127,0
2023-08-27,229,6,1,8,0,245.0,305,0.22192307692307692,168,1
2023-08-28,303,0,0,8,0,229.0,307,0.21653846153846154,136,1
2023-08-29,259,1,0,8,0,303.0,305,0.21653846153846154,175,1
2023-08-30,264,2,0,8,0,259.0,307,0.22115384615384615,138,0
2023-08-31,262,3,0,8,0,264.0,301,0.22730769230769232,136,0
2023-09-01,279,4,0,9,0,262.0,302,0.23192307692307693,126,0
2023-09-02,252,5,1,9,0,279.0,309,0.22384615384615386,183,1
2023-09-03,222,6,1,9,0,252.0,307,0.2196153846153846,128,1
2023-09-04,321,0,0,9,0,222.0,292,0.23115384615384615,170,0
2023-09-05,282,1,0,9,0,321.0,298,0.2323076923076923,123,0
2023-09-06,275,2,0,9,0,282.0,302,0.23,153,1
2023-09-07,247,3,0,9,0,275.0,308,0.21461538461538462,153,0
2023-09-08,269,4,0,9,0,247.0,304,0.22,154,0
2023-09-09,257,5,1,9,0,269.0,306,0.22115384615384615,181,0
2023-09-10,210,6,1,9,0,257.0,300,0.21923076923076923,167,0
2023-09-11,301,0,0,9,0,210.0,305,0.22653846153846152,140,1
2023-09-12,270,1,0,9,0,301.0,310,0.19961538461538464,164,0
2023-09-13,268,2,0,9,0,270.0,311,0.21423076923076925,163,0
2023-09-14,260,3,0,9,0,268.0,305,0.22307692307692306,139,0
2023-09-15,272,4,0,9,0,260.0,307,0.21769230769230768,150,0
2023-09-16,276,5,1,9,0,272.0,305,0.21923076923076923,147,1
2023-09-17,220,6,1,9,0,276.0,302,0.22076923076923077,158,1
2023-09-18,293,0,0,9,0,220.0,307,0.21038461538461536,129,0
2023-09-19,258,1,0,9,0,293.0,302,0.2323076923076923,146,1
2023-09-20,259,2,0,9,0,258.0,305,0.215,150,0
2023-09-21,260,3,0,9,0,259.0,299,0.2226923076923077,139,0
2023-09-22,273,4,0,9,0,260.0,308,0.21846153846153846,129,1
2023-09-23,278,5,1,9,0,273.0,309,0.21307692307692308,143,0
2023-09-24,229,6,1,9,0,278.0,304,0.21807692307692308,124,0
2023-09-25,297,0,0,9,0,229.0,309,0.2169230769230769,162,0
2023-09-26,261,1,0,9,0,297.0,301,0.22384615384615386,122,0
2023-09-27,271,2,0,9,0,261.0,311,0.21346153846153845,161,0
2023-09-28,251,3,0,9,0,271.0,298,0.2253846153846154,166,1
2023-09-29,273,4,0,9,0,251.0,308,0.20884615384615385,113,0
2023-09-30,277,5,1,9,0,273.0,301,0.22999999999999998,126,0
2023-10-01,224,6,1,10,0,277.0,299,0.22499999999999998,144,0
2023-10-02,292,0,0,10,0,224.0,315,0.20846153846153845,93,0
2023-10-03,239,1,0,10,0,292.0,307,0.21461538461538462,155,0
2023-10-04,272,2,0,10,0,239.0,309,0.21615384615384617,122,0
2023-10-05,276,3,0,10,0,272.0,305,0.2196153846153846,155,0
2023-10-06,247,4,0,10,0,276.0,299,0.2169230769230769,126,1
2023-10-07,301,5,1,10,0,247.0,307,0.21846153846153846,176,0
2023-10-08,224,6,1,10,0,301.0,308,0.21846153846153846,139,0
2023-10-09,269,0,0,10,0,224.0,312,0.20346153846153847,150,1
2023-10-10,275,1,0,10,0,269.0,305,0.22499999999999998,148,0
2023-10-11,274,2,0,10,0,275.0,308,0.21884615384615386,165,0
2023-10-12,292,3,0,10,0,274.0,307,0.2296153846153846,130,1
2023-10-13,260,4,0,10,0,292.0,303,0.21115384615384616,126,0
2023-10-14,300,5,1,10,0,260.0,306,0.20461538461538462,133,0
2023-10-15,207,6,1,10,0,300.0,309,0.2234615384615385,128,0
2023-10-16,317,0,0,10,0,207.0,300,0.22499999999999998,162,0
2023-10-17,259,1,0,10,0,317.0,300,0.22115384615384615,135,0
2023-10-18,280,2,0,10,0,259.0,302,0.2203846153846154,129,0
2023-10-19,234,3,0,10,0,280.0,308,0.21576923076923077,149,0
2023-10-20,275,4,0,10,0,234.0,300,0.22615384615384615,137,0
2023-10-21,279,5,1,10,0,275.0,308,0.21692307692307694,172,0
2023-10-22,225,6,1,10,0,279.0,301,0.22730769230769232,160,1
2023-10-23,294,0,0,10,0,225.0,313,0.2073076923076923,161,0
2023-10-24,266,1,0,10,0,294.0,303,0.22230769230769232,183,0
2023-10-25,298,2,0,10,0,266.0,306,0.21307692307692308,155,0
2023-10-26,273,3,0,10,0,298.0,303,0.22307692307692306,152,0
2023-10-27,285,4,0,10,0,273.0,314,0.21461538461538462,154,1
2023-10-28,268,5,1,10,0,285.0,308,0.21846153846153846,148,0
2023-10-29,222,6,1,10,0,268.0,307,0.22,141,0
2023-10-30,271,0,0,10,0,222.0,305,0.22384615384615386,163,1
2023-10-31,272,1,0,10,0,271.0,300,0.23192307692307693,136,0
2023-11-01,280,2,0,11,0,272.0,307,0.20500000000000002,137,0
2023-11-02,253,3,0,11,0,280.0,307,0.22192307692307692,178,0
2023-11-03,284,4,0,11,0,253.0,306,0.2196153846153846,153,0
2023-11-04,281,5,1,11,0,284.0,299,0.23307692307692307,177,0
2023-11-05,203,6,1,11,0,281.0,305,0.2076923076923077,169,0
2023-11-06,312,0,0,11,0,203.0,300,0.22499999999999998,154,0
2023-11-07,300,1,0,11,0,312.0,308,0.21423076923076925,136,0
2023-11-08,282,2,0,11,0,300.0,312,0.21423076923076925,119,0
2023-11-09,254,3,0,11,0,282.0,307,0.22115384615384615,119,0
2023-11-10,283,4,0,11,0,254.0,304,0.22076923076923077,131,0
2023-11-11,281,5,1,11,0,283.0,300,0.22884615384615387,140,1
2023-11-12,221,6,1,11,0,281.0,301,0.21807692307692308,150,0
2023-11-13,317,0,0,11,0,221.0,306,0.22884615384615387,170,0
2023-11-14,252,1,0,11,0,317.0,300,0.22692307692307695,157,1
2023-11-15,276,2,0,11,0,252.0,300,0.2296153846153846,167,1
2023-11-16,281,3,0,11,0,276.0,310,0.21923076923076923,136,0
2023-11-17,246,4,0,11,0,281.0,304,0.2246153846153846,137,0
2023-11-18,247,5,1,11,0,246.0,299,0.22923076923076924,142,0
2023-11-19,216,6,1,11,0,247.0,310,0.21346153846153845,150,1
2023-11-20,298,0,0,11,0,216.0,302,0.2196153846153846,112,1
2023-11-21,289,1,0,11,0,298.0,310,0.2196153846153846,151,0
2023-11-22,261,2,0,11,0,289.0,296,0.22576923076923078,150,0
2023-11-23,277,3,0,11,0,261.0,297,0.21769230769230768,158,0
2023-11-24,294,4,0,11,0,277.0,305,0.20576923076923076,164,0
2023-11-25,255,5,1,11,0,294.0,294,0.22807692307692307,175,0
2023-11-26,240,6,1,11,0,255.0,307,0.22115384615384615,185,1
2023-11-27,320,0,0,11,0,240.0,304,0.22230769230769232,157,0
2023-11-28,273,1,0,11,0,320.0,306,0.22307692307692306,120,1
2023-11-29,266,2,0,11,0,273.0,305,0.22,159,1
2023-11-30,264,3,0,11,0,266.0,312,0.21346153846153845,148,0
2023-12-01,330,4,0,12,1,264.0,286,0.27115384615384613,153,0
2023-12-02,393,5,1,12,1,330.0,286,0.2692307692307692,124,0
2023-12-03,303,6,1,12,1,393.0,290,0.26615384615384613,155,1
2023-12-04,417,0,0,12,1,303.0,279,0.28884615384615386,138,0
2023-12-05,352,1,0,12,1,417.0,288,0.2703846153846154,125,0
2023-12-06,342,2,0,12,1,352.0,283,0.27076923076923076,134,0
2023-12-07,336,3,0,12,1,342.0,283,0.27115384615384613,152,1
2023-12-08,350,4,0,12,1,336.0,282,0.2653846153846154,127,0
2023-12-09,341,5,1,12,1,350.0,284,0.2684615384615385,150,0
2023-12-10,311,6,1,12,1,341.0,286,0.2742307692307692,154,1
2023-12-11,370,0,0,12,1,311.0,289,0.2619230769230769,120,0
2023-12-12,369,1,0,12,1,370.0,292,0.26807692307692305,120,0
2023-12-13,385,2,0,12,1,369.0,289,0.2642307692307692,108,0
2023-12-14,364,3,0,12,1,385.0,282,0.2780769230769231,167,0
2023-12-15,351,4,0,12,1,364.0,279,0.275,153,0
2023-12-16,348,5,1,12,1,351.0,277,0.27884615384615385,133,0
2023-12-17,301,6,1,12,1,348.0,281,0.2784615384615385,157,1
2023-12-18,421,0,0,12,1,301.0,284,0.2796153846153846,127,0
2023-12-19,328,1,0,12,1,421.0,280,0.2734615384615385,142,0
2023-12-20,334,2,0,12,1,328.0,283,0.2676923076923077,142,0
2023-12-21,338,3,0,12,1,334.0,286,0.2726923076923077,134,0
2023-12-22,357,4,0,12,1,338.0,292,0.25884615384615384,144,0
2023-12-23,327,5,1,12,1,357.0,284,0.275,110,1
2023-12-24,268,6,1,12,1,327.0,290,0.26576923076923076,131,0
2023-12-25,406,0,0,12,1,268.0,291,0.255,145,0
2023-12-26,342,1,0,12,1,406.0,287,0.2684615384615385,140,0
2023-12-27,371,2,0,12,1,342.0,284,0.2715384615384615,171,0
2023-12-28,353,3,0,12,1,371.0,286,0.27307692307692305,159,0
2023-12-29,353,4,0,12,1,353.0,282,0.2784615384615385,157,0
2023-12-30,362,5,1,12,1,353.0,281,0.27384615384615385,151,1
2023-12-31,342,6,1,12,1,362.0,283,0.2761538461538462,147,0
2024-01-01,424,0,0,1,1,342.0,279,0.27615384615384614,175,0
2024-01-02,329,1,0,1,1,424.0,287,0.2676923076923077,155,0
2024-01-03,324,2,0,1,1,329.0,281,0.26576923076923076,138,0
2024-01-04,334,3,0,1,1,324.0,283,0.2696153846153846,121,0
2024-01-05,348,4,0,1,1,334.0,283,0.27192307692307693,175,0
2024-01-06,344,5,1,1,1,348.0,293,0.2665384615384615,133,0
2024-01-07,294,6,1,1,1,344.0,290,0.2561538461538462,125,0
2024-01-08,418,0,0,1,1,294.0,282,0.27192307692307693,144,1
2024-01-09,321,1,0,1,1,418.0,281,0.2834615384615385,162,0
2024-01-10,352,2,0,1,1,321.0,288,0.2680769230769231,134,0
2024-01-11,340,3,0,1,1,352.0,283,0.26807692307692305,180,1
2024-01-12,348,4,0,1,1,340.0,288,0.27,132,0
2024-01-13,315,5,1,1,1,348.0,292,0.26384615384615384,161,1
2024-01-14,302,6,1,1,1,315.0,286,0.2696153846153846,146,1
2024-01-15,373,0,0,1,1,302.0,292,0.2603846153846154,148,1
2024-01-16,352,1,0,1,1,373.0,283,0.2696153846153846,163,0
2024-01-17,396,2,0,1,1,352.0,278,0.2773076923076923,165,1
2024-01-18,347,3,0,1,1,396.0,281,0.2773076923076923,156,0
2024-01-19,357,4,0,1,1,347.0,289,0.26884615384615385,162,0
2024-01-20,355,5,1,1,1,357.0,279,0.2826923076923077,146,0
2024-01-21,301,6,1,1,1,355.0,290,0.2553846153846154,164,0
2024-01-22,401,0,0,1,1,301.0,279,0.2703846153846154,155,0
2024-01-23,338,1,0,1,1,401.0,286,0.26153846153846155,148,0
2024-01-24,352,2,0,1,1,338.0,284,0.2792307692307692,162,1
2024-01-25,311,3,0,1,1,352.0,286,0.27,144,0
2024-01-26,386,4,0,1,1,311.0,282,0.27576923076923077,176,0
2024-01-27,360,5,1,1,1,386.0,289,0.2696153846153846,162,1
2024-01-28,278,6,1,1,1,360.0,288,0.2665384615384615,153,0
2024-01-29,374,0,0,1,1,278.0,283,0.26269230769230767,134,0
2024-01-30,368,1,0,1,1,374.0,281,0.2703846153846154,128,0
2024-01-31,326,2,0,1,1,368.0,291,0.2619230769230769,153,0
2024-02-01,332,3,0,2,1,326.0,287,0.26346153846153847,148,1
2024-02-02,334,4,0,2,1,332.0,285,0.27615384615384614,159,1
2024-02-03,358,5,1,2,1,334.0,284,0.26269230769230767,130,0
2024-02-04,283,6,1,2,1,358.0,288,0.26346153846153847,172,0
2024-02-05,398,0,0,2,1,283.0,285,0.2696153846153846,151,0
2024-02-06,371,1,0,2,1,398.0,289,0.26346153846153847,122,0
2024-02-07,345,2,0,2,1,371.0,294,0.25115384615384617,153,0
2024-02-08,378,3,0,2,1,345.0,277,0.27576923076923077,157,0
2024-02-09,358,4,0,2,1,378.0,295,0.2676923076923077,157,0
2024-02-10,337,5,1,2,1,358.0,283,0.26999999999999996,140,0
2024-02-11,304,6,1,2,1,337.0,281,0.2773076923076923,131,0
2024-02-12,383,0,0,2,1,304.0,283,0.27576923076923077,168,1
2024-02-13,339,1,0,2,1,383.0,283,0.2703846153846154,172,1
2024-02-14,360,2,0,2,1,339.0,289,0.2692307692307692,148,0
2024-02-15,360,3,0,2,1,360.0,294,0.2557692307692308,147,0
2024-02-16,349,4,0,2,1,360.0,284,0.2684615384615385,153,1
2024-02-17,335,5,1,2,1,349.0,279,0.2723076923076923,158,1
2024-02-18,290,6,1,2,1,335.0,282,0.27576923076923077,157,0
2024-02-19,405,0,0,2,1,290.0,285,0.2742307692307692,156,0
2024-02-20,351,1,0,2,1,405.0,280,0.2792307692307692,175,1
2024-02-21,332,2,0,2,1,351.0,289,0.2692307692307692,147,0
2024-02-22,348,3,0,2,1,332.0,287,0.2653846153846154,136,1
2024-02-23,366,4,0,2,1,348.0,281,0.2646153846153846,136,1
2024-02-24,356,5,1,2,1,366.0,289,0.26153846153846155,174,0
2024-02-25,294,6,1,2,1,356.0,291,0.2576923076923077,148,1
2024-02-26,412,0,0,2,1,294.0,289,0.26615384615384613,131,1
2024-02-27,371,1,0,2,1,412.0,282,0.2723076923076923,151,1
2024-02-28,339,2,0,2,1,371.0,286,0.2734615384615385,172,0
2024-02-29,362,3,0,2,1,339.0,285,0.26346153846153847,163,1
2024-03-01,240,4,0,3,0,362.0,299,0.23153846153846155,133,0
2024-03-02,220,5,1,3,0,240.0,299,0.2253846153846154,165,0
2024-03-03,240,6,1,3,0,220.0,307,0.2173076923076923,140,0
2024-03-04,315,0,0,3,0,240.0,305,0.23346153846153847,159,0
2024-03-05,237,1,0,3,0,315.0,310,0.22576923076923078,152,0
2024-03-06,256,2,0,3,0,237.0,302,0.2253846153846154,169,1
2024-03-07,254,3,0,3,0,256.0,307,0.22423076923076923,114,1
2024-03-08,254,4,0,3,0,254.0,304,0.22192307692307695,137,1
2024-03-09,276,5,1,3,0,254.0,300,0.2253846153846154,152,0
2024-03-10,223,6,1,3,0,276.0,306,0.2280769230769231,123,0
2024-03-11,298,0,0,3,0,223.0,302,0.23846153846153847,162,0
2024-03-12,282,1,0,3,0,298.0,300,0.22807692307692307,134,0
2024-03-13,263,2,0,3,0,282.0,306,0.21576923076923077,137,0
2024-03-14,267,3,0,3,0,263.0,305,0.22653846153846152,140,0
2024-03-15,281,4,0,3,0,267.0,307,0.22076923076923077,173,1
2024-03-16,265,5,1,3,0,281.0,304,0.2276923076923077,189,1
2024-03-17,221,6,1,3,0,265.0,308,0.21576923076923077,152,0
2024-03-18,309,0,0,3,0,221.0,305,0.21884615384615386,176,1
2024-03-19,271,1,0,3,0,309.0,296,0.22576923076923078,157,0
2024-03-20,231,2,0,3,0,271.0,312,0.21692307692307694,138,0
2024-03-21,254,3,0,3,0,231.0,309,0.22115384615384615,149,1
2024-03-22,271,4,0,3,0,254.0,311,0.2053846153846154,133,0
2024-03-23,248,5,1,3,0,271.0,306,0.21846153846153846,122,0
2024-03-24,223,6,1,3,0,248.0,307,0.23576923076923076,105,1
2024-03-25,341,0,0,3,0,223.0,305,0.2169230769230769,164,0
2024-03-26,275,1,0,3,0,341.0,301,0.22692307692307695,142,0
2024-03-27,269,2,0,3,0,275.0,307,0.2169230769230769,164,1
2024-03-28,285,3,0,3,0,269.0,303,0.23076923076923078,175,1
2024-03-29,267,4,0,3,0,285.0,305,0.2246153846153846,126,0
2024-03-30,283,5,1,3,0,267.0,302,0.22615384615384615,141,0
2024-03-31,252,6,1,3,0,283.0,307,0.21692307692307694,145,0
2024-04-01,301,0,0,4,0,252.0,303,0.23038461538461538,152,0
2024-04-02,298,1,0,4,0,301.0,305,0.22615384615384615,138,0
2024-04-03,264,2,0,4,0,298.0,307,0.21653846153846154,141,0
2024-04-04,271,3,0,4,0,264.0,306,0.22499999999999998,134,1
2024-04-05,263,4,0,4,0,271.0,306,0.2126923076923077,152,1
2024-04-06,241,5,1,4,0,263.0,304,0.22500000000000003,127,0
2024-04-07,223,6,1,4,0,241.0,307,0.22576923076923078,167,0
2024-04-08,353,0,0,4,0,223.0,307,0.22846153846153847,178,0
2024-04-09,259,1,0,4,0,353.0,301,0.21884615384615383,129,1
2024-04-10,282,2,0,4,0,259.0,307,0.2196153846153846,160,0
2024-04-11,255,3,0,4,0,282.0,304,0.22153846153846152,157,1
2024-04-12,261,4,0,4,0,255.0,305,0.21884615384615386,121,0
2024-04-13,251,5,1,4,0,261.0,305,0.2253846153846154,158,1
2024-04-14,241,6,1,4,0,251.0,301,0.22115384615384615,158,0
2024-04-15,306,0,0,4,0,241.0,298,0.23346153846153847,162,0
2024-04-16,263,1,0,4,0,306.0,303,0.22499999999999998,143,1
2024-04-17,242,2,0,4,0,263.0,301,0.22846153846153847,153,0
2024-04-18,287,3,0,4,0,242.0,300,0.22115384615384615,127,1
2024-04-19,279,4,0,4,0,287.0,303,0.22807692307692307,134,0
2024-04-20,243,5,1,4,0,279.0,312,0.215,118,0
2024-04-21,226,6,1,4,0,243.0,298,0.22692307692307695,184,0
2024-04-22,321,0,0,4,0,226.0,308,0.21923076923076923,137,0
2024-04-23,300,1,0,4,0,321.0,297,0.23384615384615384,191,0
2024-04-24,243,2,0,4,0,300.0,302,0.21807692307692308,158,0
2024-04-25,305,3,0,4,0,243.0,311,0.20423076923076924,180,0
2024-04-26,257,4,0,4,0,305.0,302,0.2169230769230769,126,0
2024-04-27,276,5,1,4,0,257.0,306,0.22230769230769232,163,0
2024-04-28,240,6,1,4,0,276.0,309,0.22730769230769232,166,0
2024-04-29,319,0,0,4,0,240.0,307,0.22346153846153843,147,0
2024-04-30,280,1,0,4,0,319.0,299,0.22807692307692307,154,0
2024-05-01,261,2,0,5,0,280.0,306,0.2196153846153846,143,1
2024-05-02,292,3,0,5,0,261.0,309,0.215,169,0
2024-05-03,257,4,0,5,0,292.0,303,0.21384615384615385,175,0
2024-05-04,242,5,1,5,0,257.0,300,0.2353846153846154,137,1
2024-05-05,244,6,1,5,0,242.0,308,0.22423076923076923,150,0
2024-05-06,314,0,0,5,0,244.0,305,0.22423076923076923,155,0
2024-05-07,260,1,0,5,0,314.0,310,0.215,142,0
2024-05-08,229,2,0,5,0,260.0,310,0.21653846153846154,163,0
2024-05-09,269,3,0,5,0,229.0,312,0.21846153846153846,162,1
2024-05-10,252,4,0,5,0,269.0,305,0.23076923076923078,148,1
2024-05-11,257,5,1,5,0,252.0,308,0.2053846153846154,170,1
2024-05-12,241,6,1,5,0,257.0,308,0.21884615384615386,153,0
2024-05-13,306,0,0,5,0,241.0,310,0.21384615384615382,154,0
2024-05-14,269,1,0,5,0,306.0,304,0.21769230769230768,137,1
2024-05-15,280,2,0,5,0,269.0,313,0.20653846153846153,144,0
2024-05-16,298,3,0,5,0,280.0,310,0.21384615384615382,125,0
2024-05-17,289,4,0,5,0,298.0,306,0.21653846153846154,133,0
2024-05-18,294,5,1,5,0,289.0,307,0.21653846153846154,157,1
2024-05-19,195,6,1,5,0,294.0,303,0.2203846153846154,152,1
2024-05-20,296,0,0,5,0,195.0,303,0.22730769230769232,164,0
2024-05-21,265,1,0,5,0,296.0,306,0.21576923076923077,127,0
